common_region,year,ccus_project_count,annual_ccus_capacity_tpa,annual_ccus_capacity_mtpa,cumulative_ccus_capacity_tpa,cumulative_ccus_capacity_mtpa,operating_project_count,planned_project_count,under_construction_project_count
People's Republic of China,2018,1,600000.0,0.6,900000.0,0.9,1,0,0
People's Republic of China,2019,0,0.0,0.0,900000.0,0.9,0,0,0
People's Republic of China,2020,0,0.0,0.0,900000.0,0.9,0,0,0
People's Republic of China,2021,2,350000.0,0.35,1250000.0,1.25,2,0,0
People's Republic of China,2022,5,11300000.0,11.3,12550000.0,12.55,2,3,0
People's Republic of China,2023,8,4360000.0,4.36,16910000.0,16.91,6,2,0
People's Republic of China,2024,6,1150000.0,1.15,18060000.0,18.06,6,0,0
People's Republic of China,2025,3,2100000.0,2.1,20160000.0,20.16,3,0,0
People's Republic of China,2026,4,2500000.0,2.5,22660000.0,22.66,0,0,4
People's Republic of China,2027,3,3000000.0,3.0,25660000.0,25.66,0,2,1
People's Republic of China,2028,4,2150000.0,2.15,27810000.0,27.81,0,4,0
People's Republic of China,2029,1,600000.0,0.6,28410000.0,28.41,0,0,1
People's Republic of China,2030,7,10400000.0,10.4,38810000.0,38.81,0,7,0
People's Republic of China,2031,0,0.0,0.0,38810000.0,38.81,0,0,0
People's Republic of China,2032,0,0.0,0.0,38810000.0,38.81,0,0,0
People's Republic of China,2033,1,3000000.0,3.0,41810000.0,41.81,0,1,0
People's Republic of China,2034,0,0.0,0.0,41810000.0,41.81,0,0,0
People's Republic of China,2035,0,0.0,0.0,41810000.0,41.81,0,0,0
Poland,2010,0,0.0,0.0,0.0,0.0,0,0,0
Poland,2011,0,0.0,0.0,0.0,0.0,0,0,0
Poland,2012,0,0.0,0.0,0.0,0.0,0,0,0
Poland,2013,0,0.0,0.0,0.0,0.0,0,0,0
Poland,2014,0,0.0,0.0,0.0,0.0,0,0,0
Poland,2015,0,0.0,0.0,0.0,0.0,0,0,0
Poland,2016,0,0.0,0.0,0.0,0.0,0,0,0
Poland,2017,0,0.0,0.0,0.0,0.0,0,0,0
Poland,2018,0,0.0,0.0,0.0,0.0,0,0,0
Poland,2019,0,0.0,0.0,0.0,0.0,0,0,0
Poland,2020,0,0.0,0.0,0.0,0.0,0,0,0
Poland,2021,0,0.0,0.0,0.0,0.0,0,0,0
Poland,2022,0,0.0,0.0,0.0,0.0,0,0,0
Poland,2023,0,0.0,0.0,0.0,0.0,0,0,0
Poland,2024,0,0.0,0.0,0.0,0.0,0,0,0
Poland,2025,0,0.0,0.0,0.0,0.0,0,0,0
Poland,2026,0,0.0,0.0,0.0,0.0,0,0,0
Poland,2027,1,1000000.0,1.0,1000000.0,1.0,0,1,0
Poland,2028,0,0.0,0.0,1000000.0,1.0,0,0,0
Poland,2029,0,0.0,0.0,1000000.0,1.0,0,0,0
Poland,2030,1,0.0,0.0,1000000.0,1.0,0,1,0
Poland,2031,1,1200000.0,1.2,2200000.0,2.2,0,1,0
Poland,2032,0,0.0,0.0,2200000.0,2.2,0,0,0
Poland,2033,0,0.0,0.0,2200000.0,2.2,0,0,0
Poland,2034,0,0.0,0.0,2200000.0,2.2,0,0,0
Poland,2035,0,0.0,0.0,2200000.0,2.2,0,0,0
"Poland, Latvia, Lithuania",2010,0,0.0,0.0,0.0,0.0,0,0,0
"Poland, Latvia, Lithuania",2011,0,0.0,0.0,0.0,0.0,0,0,0
"Poland, Latvia, Lithuania",2012,0,0.0,0.0,0.0,0.0,0,0,0
"Poland, Latvia, Lithuania",2013,0,0.0,0.0,0.0,0.0,0,0,0
"Poland, Latvia, Lithuania",2014,0,0.0,0.0,0.0,0.0,0,0,0
"Poland, Latvia, Lithuania",2015,0,0.0,0.0,0.0,0.0,0,0,0
"Poland, Latvia, Lithuania",2016,0,0.0,0.0,0.0,0.0,0,0,0
"Poland, Latvia, Lithuania",2017,0,0.0,0.0,0.0,0.0,0,0,0
"Poland, Latvia, Lithuania",2018,0,0.0,0.0,0.0,0.0,0,0,0
"Poland, Latvia, Lithuania",2019,0,0.0,0.0,0.0,0.0,0,0,0
"Poland, Latvia, Lithuania",2020,0,0.0,0.0,0.0,0.0,0,0,0
"Poland, Latvia, Lithuania",2021,0,0.0,0.0,0.0,0.0,0,0,0
"Poland, Latvia, Lithuania",2022,0,0.0,0.0,0.0,0.0,0,0,0
"Poland, Latvia, Lithuania",2023,0,0.0,0.0,0.0,0.0,0,0,0
"Poland, Latvia, Lithuania",2024,0,0.0,0.0,0.0,0.0,0,0,0
"Poland, Latvia, Lithuania",2025,0,0.0,0.0,0.0,0.0,0,0,0
"Poland, Latvia, Lithuania",2026,0,0.0,0.0,0.0,0.0,0,0,0
"Poland, Latvia, Lithuania",2027,1,3000000.0,3.0,3000000.0,3.0,0,1,0
"Poland, Latvia, Lithuania",2028,0,0.0,0.0,3000000.0,3.0,0,0,0
"Poland, Latvia, Lithuania",2029,0,0.0,0.0,3000000.0,3.0,0,0,0
"Poland, Latvia, Lithuania",2030,0,0.0,0.0,3000000.0,3.0,0,0,0
"Poland, Latvia, Lithuania",2031,1,6000000.0,6.0,9000000.0,9.0,0,1,0
"Poland, Latvia, Lithuania",2032,0,0.0,0.0,9000000.0,9.0,0,0,0
"Poland, Latvia, Lithuania",2033,1,300000.0,0.3,9300000.0,9.3,0,1,0
"Poland, Latvia, Lithuania",2034,0,0.0,0.0,9300000.0,9.3,0,0,0
"Poland, Latvia, Lithuania",2035,0,0.0,0.0,9300000.0,9.3,0,0,0
Portugal,2010,0,0.0,0.0,0.0,0.0,0,0,0
Portugal,2011,0,0.0,0.0,0.0,0.0,0,0,0
Portugal,2012,0,0.0,0.0,0.0,0.0,0,0,0
Portugal,2013,0,0.0,0.0,0.0,0.0,0,0,0
Portugal,2014,0,0.0,0.0,0.0,0.0,0,0,0
Portugal,2015,0,0.0,0.0,0.0,0.0,0,0,0
Portugal,2016,0,0.0,0.0,0.0,0.0,0,0,0
Portugal,2017,0,0.0,0.0,0.0,0.0,0,0,0
Portugal,2018,0,0.0,0.0,0.0,0.0,0,0,0
Portugal,2019,0,0.0,0.0,0.0,0.0,0,0,0
Portugal,2020,0,0.0,0.0,0.0,0.0,0,0,0
Portugal,2021,0,0.0,0.0,0.0,0.0,0,0,0
Portugal,2022,1,100000.0,0.1,100000.0,0.1,0,1,0
Portugal,2023,0,0.0,0.0,100000.0,0.1,0,0,0
Portugal,2024,0,0.0,0.0,100000.0,0.1,0,0,0
Portugal,2025,0,0.0,0.0,100000.0,0.1,0,0,0
Portugal,2026,0,0.0,0.0,100000.0,0.1,0,0,0
Portugal,2027,0,0.0,0.0,100000.0,0.1,0,0,0
Portugal,2028,0,0.0,0.0,100000.0,0.1,0,0,0
Portugal,2029,0,0.0,0.0,100000.0,0.1,0,0,0
Portugal,2030,0,0.0,0.0,100000.0,0.1,0,0,0
Portugal,2031,0,0.0,0.0,100000.0,0.1,0,0,0
Portugal,2032,0,0.0,0.0,100000.0,0.1,0,0,0
Portugal,2033,0,0.0,0.0,100000.0,0.1,0,0,0
Portugal,2034,0,0.0,0.0,100000.0,0.1,0,0,0
Portugal,2035,0,0.0,0.0,100000.0,0.1,0,0,0
Qatar,2010,0,0.0,0.0,0.0,0.0,0,0,0
Qatar,2011,0,0.0,0.0,0.0,0.0,0,0,0
Qatar,2012,0,0.0,0.0,0.0,0.0,0,0,0
Qatar,2013,0,0.0,0.0,0.0,0.0,0,0,0
Qatar,2014,0,0.0,0.0,0.0,0.0,0,0,0
Qatar,2015,0,0.0,0.0,0.0,0.0,0,0,0
Qatar,2016,0,0.0,0.0,0.0,0.0,0,0,0
Qatar,2017,0,0.0,0.0,0.0,0.0,0,0,0
Qatar,2018,0,0.0,0.0,0.0,0.0,0,0,0
Qatar,2019,1,2200000.0,2.2,2200000.0,2.2,1,0,0
Qatar,2020,0,0.0,0.0,2200000.0,2.2,0,0,0
Qatar,2021,0,0.0,0.0,2200000.0,2.2,0,0,0
Qatar,2022,0,0.0,0.0,2200000.0,2.2,0,0,0
Qatar,2023,0,0.0,0.0,2200000.0,2.2,0,0,0
Qatar,2024,0,0.0,0.0,2200000.0,2.2,0,0,0
Qatar,2025,0,0.0,0.0,2200000.0,2.2,0,0,0
Qatar,2026,1,1500000.0,1.5,3700000.0,3.7,0,0,1
Qatar,2027,1,4300000.0,4.3,8000000.0,8.0,0,0,1
Qatar,2028,0,0.0,0.0,8000000.0,8.0,0,0,0
Qatar,2029,0,0.0,0.0,8000000.0,8.0,0,0,0
Qatar,2030,0,0.0,0.0,8000000.0,8.0,0,0,0
Qatar,2031,0,0.0,0.0,8000000.0,8.0,0,0,0
Qatar,2032,0,0.0,0.0,8000000.0,8.0,0,0,0
Qatar,2033,0,0.0,0.0,8000000.0,8.0,0,0,0
Qatar,2034,0,0.0,0.0,8000000.0,8.0,0,0,0
Qatar,2035,0,0.0,0.0,8000000.0,8.0,0,0,0
Romania,2010,1,1300000.0,1.3,1300000.0,1.3,0,1,0
Romania,2011,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2012,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2013,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2014,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2015,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2016,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2017,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2018,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2019,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2020,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2021,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2022,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2023,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2024,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2025,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2026,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2027,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2028,0,0.0,0.0,1300000.0,1.3,0,0,0
Romania,2029,1,600000.0,0.6,1900000.0,1.9,0,1,0
Romania,2030,0,0.0,0.0,1900000.0,1.9,0,0,0
Romania,2031,0,0.0,0.0,1900000.0,1.9,0,0,0
Romania,2032,1,1000000.0,1.0,2900000.0,2.9,0,1,0
Romania,2033,0,0.0,0.0,2900000.0,2.9,0,0,0
Romania,2034,0,0.0,0.0,2900000.0,2.9,0,0,0
Romania,2035,0,0.0,0.0,2900000.0,2.9,0,0,0
Russia,2010,1,0.0,0.0,0.0,0.0,0,1,0
Russia,2011,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2012,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2013,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2014,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2015,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2016,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2017,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2018,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2019,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2020,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2021,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2022,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2023,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2024,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2025,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2026,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2027,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2028,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2029,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2030,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2031,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2032,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2033,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2034,0,0.0,0.0,0.0,0.0,0,0,0
Russia,2035,0,0.0,0.0,0.0,0.0,0,0,0
Saudi Arabia,2010,0,0.0,0.0,0.0,0.0,0,0,0
Saudi Arabia,2011,0,0.0,0.0,0.0,0.0,0,0,0
Saudi Arabia,2012,0,0.0,0.0,0.0,0.0,0,0,0
Saudi Arabia,2013,0,0.0,0.0,0.0,0.0,0,0,0
Saudi Arabia,2014,0,0.0,0.0,0.0,0.0,0,0,0
Saudi Arabia,2015,1,800000.0,0.8,800000.0,0.8,1,0,0
Saudi Arabia,2016,0,0.0,0.0,800000.0,0.8,0,0,0
Saudi Arabia,2017,0,0.0,0.0,800000.0,0.8,0,0,0
Saudi Arabia,2018,0,0.0,0.0,800000.0,0.8,0,0,0
Saudi Arabia,2019,0,0.0,0.0,800000.0,0.8,0,0,0
Saudi Arabia,2020,0,0.0,0.0,800000.0,0.8,0,0,0
Saudi Arabia,2021,0,0.0,0.0,800000.0,0.8,0,0,0
Saudi Arabia,2022,0,0.0,0.0,800000.0,0.8,0,0,0
Saudi Arabia,2023,0,0.0,0.0,800000.0,0.8,0,0,0
Saudi Arabia,2024,3,5436000.0,5.436,6236000.0,6.236,0,3,0
Saudi Arabia,2025,1,0.0,0.0,6236000.0,6.236,0,1,0
Saudi Arabia,2026,0,0.0,0.0,6236000.0,6.236,0,0,0
Saudi Arabia,2027,2,15000000.0,15.0,21236000.0,21.236,0,0,2
Saudi Arabia,2028,0,0.0,0.0,21236000.0,21.236,0,0,0
Saudi Arabia,2029,0,0.0,0.0,21236000.0,21.236,0,0,0
Saudi Arabia,2030,0,0.0,0.0,21236000.0,21.236,0,0,0
Saudi Arabia,2031,0,0.0,0.0,21236000.0,21.236,0,0,0
Saudi Arabia,2032,0,0.0,0.0,21236000.0,21.236,0,0,0
Saudi Arabia,2033,0,0.0,0.0,21236000.0,21.236,0,0,0
Saudi Arabia,2034,0,0.0,0.0,21236000.0,21.236,0,0,0
Saudi Arabia,2035,0,0.0,0.0,21236000.0,21.236,0,0,0
Singapore,2010,0,0.0,0.0,0.0,0.0,0,0,0
Singapore,2011,0,0.0,0.0,0.0,0.0,0,0,0
Singapore,2012,0,0.0,0.0,0.0,0.0,0,0,0
Singapore,2013,0,0.0,0.0,0.0,0.0,0,0,0
Singapore,2014,0,0.0,0.0,0.0,0.0,0,0,0
Singapore,2015,0,0.0,0.0,0.0,0.0,0,0,0
Singapore,2016,0,0.0,0.0,0.0,0.0,0,0,0
Singapore,2017,0,0.0,0.0,0.0,0.0,0,0,0
Singapore,2018,0,0.0,0.0,0.0,0.0,0,0,0
Singapore,2019,0,0.0,0.0,0.0,0.0,0,0,0
Singapore,2020,0,0.0,0.0,0.0,0.0,0,0,0
Singapore,2021,0,0.0,0.0,0.0,0.0,0,0,0
Singapore,2022,0,0.0,0.0,0.0,0.0,0,0,0
Singapore,2023,0,0.0,0.0,0.0,0.0,0,0,0
Singapore,2024,2,2500000.0,2.5,2500000.0,2.5,0,2,0
Singapore,2025,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore,2026,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore,2027,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore,2028,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore,2029,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore,2030,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore,2031,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore,2032,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore,2033,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore,2034,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore,2035,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore-Australia,2010,0,0.0,0.0,0.0,0.0,0,0,0
Singapore-Australia,2011,0,0.0,0.0,0.0,0.0,0,0,0
Singapore-Australia,2012,0,0.0,0.0,0.0,0.0,0,0,0
Singapore-Australia,2013,0,0.0,0.0,0.0,0.0,0,0,0
Singapore-Australia,2014,0,0.0,0.0,0.0,0.0,0,0,0
Singapore-Australia,2015,0,0.0,0.0,0.0,0.0,0,0,0
Singapore-Australia,2016,0,0.0,0.0,0.0,0.0,0,0,0
Singapore-Australia,2017,0,0.0,0.0,0.0,0.0,0,0,0
Singapore-Australia,2018,0,0.0,0.0,0.0,0.0,0,0,0
Singapore-Australia,2019,0,0.0,0.0,0.0,0.0,0,0,0
Singapore-Australia,2020,0,0.0,0.0,0.0,0.0,0,0,0
Singapore-Australia,2021,0,0.0,0.0,0.0,0.0,0,0,0
Singapore-Australia,2022,1,2500000.0,2.5,2500000.0,2.5,0,1,0
Singapore-Australia,2023,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore-Australia,2024,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore-Australia,2025,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore-Australia,2026,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore-Australia,2027,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore-Australia,2028,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore-Australia,2029,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore-Australia,2030,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore-Australia,2031,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore-Australia,2032,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore-Australia,2033,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore-Australia,2034,0,0.0,0.0,2500000.0,2.5,0,0,0
Singapore-Australia,2035,0,0.0,0.0,2500000.0,2.5,0,0,0
Slovakia,2010,1,1500000.0,1.5,1500000.0,1.5,0,1,0
Slovakia,2011,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2012,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2013,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2014,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2015,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2016,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2017,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2018,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2019,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2020,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2021,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2022,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2023,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2024,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2025,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2026,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2027,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2028,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2029,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2030,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2031,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2032,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2033,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2034,0,0.0,0.0,1500000.0,1.5,0,0,0
Slovakia,2035,0,0.0,0.0,1500000.0,1.5,0,0,0
South Korea,2010,2,1400000.0,1.4,1400000.0,1.4,0,1,0
South Korea,2011,0,0.0,0.0,1400000.0,1.4,0,0,0
South Korea,2012,0,0.0,0.0,1400000.0,1.4,0,0,0
South Korea,2013,0,0.0,0.0,1400000.0,1.4,0,0,0
South Korea,2014,0,0.0,0.0,1400000.0,1.4,0,0,0
South Korea,2015,0,0.0,0.0,1400000.0,1.4,0,0,0
South Korea,2016,0,0.0,0.0,1400000.0,1.4,0,0,0
South Korea,2017,0,0.0,0.0,1400000.0,1.4,0,0,0
South Korea,2018,0,0.0,0.0,1400000.0,1.4,0,0,0
South Korea,2019,0,0.0,0.0,1400000.0,1.4,0,0,0
South Korea,2020,0,0.0,0.0,1400000.0,1.4,0,0,0
South Korea,2021,1,2000000.0,2.0,3400000.0,3.4,0,1,0
South Korea,2022,0,0.0,0.0,3400000.0,3.4,0,0,0
South Korea,2023,1,0.0,0.0,3400000.0,3.4,0,1,0
South Korea,2024,1,0.0,0.0,3400000.0,3.4,0,1,0
South Korea,2025,0,0.0,0.0,3400000.0,3.4,0,0,0
South Korea,2026,0,0.0,0.0,3400000.0,3.4,0,0,0
South Korea,2027,0,0.0,0.0,3400000.0,3.4,0,0,0
South Korea,2028,0,0.0,0.0,3400000.0,3.4,0,0,0
South Korea,2029,0,0.0,0.0,3400000.0,3.4,0,0,0
South Korea,2030,2,1630000.0,1.63,5030000.0,5.03,0,2,0
South Korea,2031,0,0.0,0.0,5030000.0,5.03,0,0,0
South Korea,2032,0,0.0,0.0,5030000.0,5.03,0,0,0
South Korea,2033,0,0.0,0.0,5030000.0,5.03,0,0,0
South Korea,2034,0,0.0,0.0,5030000.0,5.03,0,0,0
South Korea,2035,0,0.0,0.0,5030000.0,5.03,0,0,0
South Korea-Malaysia,2010,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2011,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2012,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2013,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2014,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2015,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2016,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2017,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2018,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2019,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2020,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2021,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2022,1,0.0,0.0,0.0,0.0,0,1,0
South Korea-Malaysia,2023,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2024,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2025,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2026,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2027,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2028,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2029,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2030,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2031,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2032,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2033,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2034,0,0.0,0.0,0.0,0.0,0,0,0
South Korea-Malaysia,2035,0,0.0,0.0,0.0,0.0,0,0,0
Spain,2010,1,0.0,0.0,0.0,0.0,0,1,0
Spain,2011,0,0.0,0.0,0.0,0.0,0,0,0
Spain,2012,0,0.0,0.0,0.0,0.0,0,0,0
Spain,2013,0,0.0,0.0,0.0,0.0,0,0,0
Spain,2014,0,0.0,0.0,0.0,0.0,0,0,0
Spain,2015,0,0.0,0.0,0.0,0.0,0,0,0
Spain,2016,0,0.0,0.0,0.0,0.0,0,0,0
Spain,2017,0,0.0,0.0,0.0,0.0,0,0,0
Spain,2018,0,0.0,0.0,0.0,0.0,0,0,0
Spain,2019,0,0.0,0.0,0.0,0.0,0,0,0
Spain,2020,1,600000.0,0.6,600000.0,0.6,0,0,0
Spain,2021,0,0.0,0.0,600000.0,0.6,0,0,0
Spain,2022,0,0.0,0.0,600000.0,0.6,0,0,0
Spain,2023,0,0.0,0.0,600000.0,0.6,0,0,0
Spain,2024,0,0.0,0.0,600000.0,0.6,0,0,0
Spain,2025,0,0.0,0.0,600000.0,0.6,0,0,0
Spain,2026,0,0.0,0.0,600000.0,0.6,0,0,0
Spain,2027,1,340000.0,0.34,940000.0,0.94,0,1,0
Spain,2028,0,0.0,0.0,940000.0,0.94,0,0,0
Spain,2029,0,0.0,0.0,940000.0,0.94,0,0,0
Spain,2030,1,1100000.0,1.1,2040000.0,2.04,0,1,0
Spain,2031,3,3700000.0,3.7,5740000.0,5.74,0,3,0
Spain,2032,2,1300000.0,1.3,7040000.0,7.04,0,2,0
Spain,2033,0,0.0,0.0,7040000.0,7.04,0,0,0
Spain,2034,0,0.0,0.0,7040000.0,7.04,0,0,0
Spain,2035,0,0.0,0.0,7040000.0,7.04,0,0,0
Sweden-Finland,2010,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2011,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2012,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2013,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2014,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2015,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2016,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2017,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2018,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2019,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2020,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2021,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2022,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2023,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2024,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2025,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2026,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2027,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2028,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2029,0,0.0,0.0,0.0,0.0,0,0,0
Sweden-Finland,2030,1,20000000.0,20.0,20000000.0,20.0,0,1,0
Sweden-Finland,2031,0,0.0,0.0,20000000.0,20.0,0,0,0
Sweden-Finland,2032,0,0.0,0.0,20000000.0,20.0,0,0,0
Sweden-Finland,2033,0,0.0,0.0,20000000.0,20.0,0,0,0
Sweden-Finland,2034,0,0.0,0.0,20000000.0,20.0,0,0,0
Sweden-Finland,2035,0,0.0,0.0,20000000.0,20.0,0,0,0
Switzerland,2010,0,0.0,0.0,0.0,0.0,0,0,0
Switzerland,2011,0,0.0,0.0,0.0,0.0,0,0,0
Switzerland,2012,0,0.0,0.0,0.0,0.0,0,0,0
Switzerland,2013,0,0.0,0.0,0.0,0.0,0,0,0
Switzerland,2014,0,0.0,0.0,0.0,0.0,0,0,0
Switzerland,2015,0,0.0,0.0,0.0,0.0,0,0,0
Switzerland,2016,0,0.0,0.0,0.0,0.0,0,0,0
Switzerland,2017,0,0.0,0.0,0.0,0.0,0,0,0
Switzerland,2018,0,0.0,0.0,0.0,0.0,0,0,0
Switzerland,2019,0,0.0,0.0,0.0,0.0,0,0,0
Switzerland,2020,0,0.0,0.0,0.0,0.0,0,0,0
Switzerland,2021,0,0.0,0.0,0.0,0.0,0,0,0
Switzerland,2022,0,0.0,0.0,0.0,0.0,0,0,0
Switzerland,2023,1,0.0,0.0,0.0,0.0,0,1,0
